id,nombre,apellidoPaterno,apellidoMaterno,ci,fechaNacimiento,telefono,sexo,direccion,email,email_verified_at,password,type,remember_token,created_at,updated_at
561,LEONARDO,CHAVEZ,LUNA,17025294,'2009-05-28',74126455,M,AV. ALEMANA 606. SEGUNDO ANILLO,LEONARDOCHAVEZLUNA@gmail.com,,17025294,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
562,YAREHEN,CLAURE,CUIZA,16294323,'2009-06-02',74126456,F,CALLE INDEPENDENCIA 707. TERCER ANILLO,YAREHENCLAURECUIZA@gmail.com,,16294323,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
563,ALEJANDRO,COLQUE,CHAVEZ,15573927,'2009-02-18',74126457,M,AV. CENTENARIO 808. CUARTO ANILLO,ALEJANDROCOLQUECHAVEZ@gmail.com,,15573927,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
564,TERESA,DAZA,ESPADA,17071180,'2009-03-03',74126458,F,CALLE 24 DE SEPTIEMBRE 909. QUINTO ANILLO,TERESADAZAESPADA@gmail.com,,17071180,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
565,IVANNA,ESPINATO,MOZA,16786044,'2010-05-02',74126459,F,AV. CRISTO REDENTOR 111. SEXTO ANILLO,IVANNAESPINATOMOZA@gmail.com,,16786044,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
566,DANEY,FLORES,MAMANI,16085515,'2009-05-24',74126460,M,CALLE LIBERTAD 222,DANEYFLORESMAMANI@gmail.com,,16085515,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
567,ANYELO,GIL,ARAMAYO,16993517,'2009-02-04',74126461,M,AV. SANTOS DUMONT 333. OCTAVO ANILLO,ANYELOGILARAMAYO@gmail.com,,16993517,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
568,LOANA,JUSTINIANO,AGUILERA,17050991,'2010-04-18',74126462,F,CALLE BOLÍVAR 444,LOANAJUSTINIANOAGUILERA@gmail.com,,17050991,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
569,RODRIGO,LEYTON,PAREDES,17053542,'2010-09-08',74126463,M,AV. ROCA Y CORONADO 555. SEGUNDO ANILLO,RODRIGOLEYTONPAREDES@gmail.com,,17053542,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
570,AYLETH,LOPEZ,TOLEDO,15773927,'2010-09-05',74126464,F,CALLE COCHABAMBA 666,AYLETHLOPEZTOLEDO@gmail.com,,15773927,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
571,THIAN,MALDONADO,GARCIA,15697868,'2009-11-14',74126465,M,AV. SAN MARTÍN 777. CUARTO ANILLO,THIANMALDONADOGARCIA@gmail.com,,15697868,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
572,RIVELINO,MENDEZ,MEDINA,14747094,'2010-02-10',74126466,M,CALLE POTOSÍ 888,RIVELINOMENDEZMEDINA@gmail.com,,14747094,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
573,MAXIMILIANO,MONTECINOS,LEON,16686964,'2009-11-16',74126467,M,AV. IRALA 999,MAXIMILIANOMONTECINOSLEON@gmail.com,,16686964,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
574,JEAN,OCAÑA,POETA,16423908,'2010-12-06',74126468,M,CALLE CAMACHO 121. SÉPTIMO ANILLO,JEANOCAÑAPOETA@gmail.com,,16423908,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
575,NEITHAN,PADILLA,PEÑA,16710762,'2010-04-04',74126469,M,AV. PARAGUÁ 232. OCTAVO ANILLO,NEITHANPADILLAPEÑA@gmail.com,,16710762,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
576,VALERIA,PARADA,MALDONADO,15516912,'2009-03-16',74126470,F,CALLE COLÓN 343. NOVENO ANILLO,VALERIAPARADAMALDONADO@gmail.com,,15516912,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
577,ARELIZ,PARAPAINO,SOSSA,15884570,'2009-03-06',74126471,F,AV. MOSCÚ 454. QUINTO ANILLO,ARELIZPARAPAINOSOSSA@gmail.com,,15884570,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
578,BRUNO,SALAZAR,VALDEZ,17127858,'2009-02-08',74126472,M,CALLE WARNES 565,BRUNOSALAZARVALDEZ@gmail.com,,17127858,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
579,GABRIELA,SANCHEZ,CUEVA,15955363,'2009-08-21',74126473,F,AV. LA SALLE 676. CUARTO ANILLO,GABRIELASANCHEZCUEVA@gmail.com,,15955363,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
580,BRAYAN,SANTOS,RAMOS,16621022,'2009-12-18',74126474,M,CALLE JUNÍN 787,BRAYANSANTOSRAMOS@gmail.com,,16621022,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
581,THIAGO,VARGAS,CHUVIRU,16038774,'2009-10-06',74126475,M,AV. GRIGOTÁ 898,THIAGOVARGASCHUVIRU@gmail.com,,16038774,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
582,RUTH,VEIZAGA,FERNANDEZ,16363753,'2009-02-28',74126476,F,CALLE MERCADO 909,RUTHVEIZAGAFERNANDEZ@gmail.com,,16363753,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
583,AARON,VIANA,MIRONES,16629786,'2009-03-24',74126477,M,AV. CAÑOTO 101,AARONVIANAMIRONES@gmail.com,,16629786,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
584,BRITANI,VILLARROEL,HINOJOSA,16401976,'2009-04-30',74126478,F,CALLE ÑUFLO DE CHÁVEZ 202,BRITANIVILLARROELHINOJOSA@gmail.com,,16401976,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
585,JHICELL,VIQUE,REQUEZ,17356774,'2009-06-03',74126479,F,AV. PIRAÍ 303. SEGUNDO ANILLO,JHICELLVIQUEREQUEZ@gmail.com,,17356774,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
586,JUAN,YAGUANAY,MARIN,17356775,'2010-05-30',74126480,M,CALLE BOQUERÓN 404. TERCER ANILLO,JUANYAGUANAYMARIN@gmail.com,,17356775,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
587,EMILY,YAMPARA,HUAYLLA,17356776,'2009-07-02',74126481,F,AV. VIRGEN DE COTOCA 505. CUARTO ANILLO,EMILYYAMPARAHUAYLLA@gmail.com,,17356776,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
588,RENATA,ZORRILLO,APAZA,17356777,'2009-10-26',74126482,F,CALLE BALLIVIÁN 606,RENATAZORRILLOAPAZA@gmail.com,,17356777,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
589,LUIS,ACHA,SALAZAR,17054370,'2009-02-08',74126483,M,AV. SEGUNDA ANILLO 707,LUISACHASALAZAR@gmail.com,,17054370,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
590,MATIAS,AGUILAR,CANALES,16922297,'2009-09-04',74126484,M,CALLE GUARAYOS 808. SÉPTIMO ANILLO,MATIASAGUILARCANALES@gmail.com,,16922297,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
591,MOISES,ALVAREZ,CHOQUE,16414960,'2009-11-20',74126485,M,AV. TERCER ANILLO 909,MOISESALVAREZCHOQUE@gmail.com,,16414960,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
592,ORIANA,AMUSQUIVAR,ESCALANTE,16414961,'2009-05-12',74126486,F,CALLE BALLIVIÁN 676,ORIANAAMUSQUIVARESCALANTE@gmail.com,,16414961,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
593,PABLO,ARIAS,MARTINEZ,14748146,'2009-04-18',74126487,M,AV. CUARTO ANILLO 222,PABLOARIASMARTINEZ@gmail.com,,14748146,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
594,MELANY,BLANCO,CHOQUE,17123569,'2009-11-14',74126488,F,AV. 12 DE JULIO 111,MELANYBLANCOCHOQUE@gmail.com,,17123569,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
595,DAVID,BRAVO,PANIAGUA,14811741,'2009-03-02',74126489,M,AV. QUINTO ANILLO 444,DAVIDBRAVOPANIAGUA@gmail.com,,14811741,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
596,JHOAN,CABALLERO,MARTINEZ,14811742,'2009-10-31',74126490,M,CALLE LEMOINE 555,JHOANCABALLEROMARTINEZ@gmail.com,,14811742,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
597,DYLAN,CACERES,CACERES,16347966,'2009-08-06',74126491,M,AV. SEXTO ANILLO 666,DYLANCACERESCACERES@gmail.com,,16347966,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
598,ROLANDO,CALDERON,SILVESTRE,15328308,'2009-12-16',74126492,M,CALLE AROMA 777,ROLANDOCALDERONSILVESTRE@gmail.com,,15328308,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
599,ANGELICA,CALLAU,LEYTON,16734184,'2009-01-13',74126493,F,AV. SÉPTIMO ANILLO 888,ANGELICACALLAULEYTON@gmail.com,,16734184,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
600,ANDY,CHAMBI,MENDOZA,17051357,'2009-01-16',74126494,M,CALLE BENI 999,ANDYCHAMBIMENDOZA@gmail.com,,17051357,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
601,KARLA,CRUZ,CRUZ,15961998,'2009-02-03',74126495,F,AV. OCTAVO ANILLO 121,KARLACRUZCRUZ@gmail.com,,15961998,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
602,FLAVIA,DIEZ,PAREDES,15711827,'2009-11-14',74126496,F,CALLE SUÁREZ ARANA 232,FLAVIADIEZPAREDES@gmail.com,,15711827,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
603,NIKOL,FLORES,REQUEZ,15711828,'2009-02-10',74126497,F,AV. NOVENO ANILLO 343,NIKOLFLORESREQUEZ@gmail.com,,15711828,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
604,MONSERRAT,FLORES,CHACON,16764888,'2010-07-07',74126498,F,CALLE LIBERTAD 454,MONSERRATFLORESCHACON@gmail.com,,16764888,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
605,PATRICIA,GARCIA,HUMEREZ,15428839,'2009-09-05',74126499,F,AV. DÉCIMO ANILLO 565,PATRICIAGARCIAHUMEREZ@gmail.com,,15428839,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
606,LUCERO,GUAMAN,SOLIZ,14777138,'2009-01-30',74126500,F,CALLE ANICETO ARCE 676,LUCEROGUAMANSOLIZ@gmail.com,,14777138,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
607,FRANZ,GUTIERREZ,SANTOS,17054747,'2009-11-29',74126501,M,AV. PRIMAVERA 787. OCTAVO ANILLO,FRANZGUTIERREZSANTOS@gmail.com,,17054747,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
608,ZAHIR,GUTIERREZ,CERON,16284439,'2009-03-13',74126502,M,CALLE PADRE PÉREZ 898. NOVENO ANILLO,ZAHIRGUTIERREZCERON@gmail.com,,16284439,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
609,GUALTER,ISLAS,RIVERO,17038903,'2009-12-20',74126503,M,AV. VALLEGRANDE 909,GUALTERISLASRIVERO@gmail.com,,17038903,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
610,JOSUE,JALDIN,VASQUEZ,16317588,'2009-06-11',74126504,M,CALLE SUCRE 101,JOSUEJALDINVASQUEZ@gmail.com,,16317588,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
611,KIARA,JALDIN,ALPIRE,14472183,'2009-07-07',74126505,F,AV. 26 DE FEBRERO 202. SEGUNDO ANILLO,KIARAJALDINALPIRE@gmail.com,,14472183,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
612,JOSE,LEON,MAMANI,15596741,'2009-06-10',74126506,M,CALLE LOS TAJIBOS 303. QUINTO ANILLO,JOSELEONMAMANI@gmail.com,,15596741,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
613,AXEL,MALLEA,CUEVAS,14863144,'2009-10-28',74126507,M,AV. 15 DE ABRIL 404. SEXTO ANILLO,AXELMALLEACUEVAS@gmail.com,,14863144,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
614,ALAN,MAMANI,ATTO,15231202,'2009-01-10',74126508,M,CALLE ÑUFLO DE CHÁVEZ 505,ALANMAMANIATTO@gmail.com,,15231202,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
615,BRUNA,MONTALVAN,ANTUNEZ,15231203,'2009-03-21',74126509,F,AV. 27 DE MAYO 606. OCTAVO ANILLO,BRUNAMONTALVANANTUNEZ@gmail.com,,15231203,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
616,RICHARD,MOSTAJO,MONTAÑO,16562218,'2009-06-29',74126510,M,CALLE BALLIVIÁN 707,RICHARDMOSTAJOMONTAÑO@gmail.com,,16562218,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
617,THIAGO,ORTEGA,MAMANI,16327132,'2009-04-08',74126511,M,AV. 6 DE AGOSTO 808,THIAGOORTEGAMAMANI@gmail.com,,16327132,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
618,THOMAS,PINTO,NARVAEZ,15437822,'2009-06-21',74126512,M,CALLE AROMA 909,THOMASPINTONARVAEZ@gmail.com,,15437822,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
619,LEONEL,REQUENA,LOPEZ,16100986,'2009-08-18',74126513,M,AV. 12 DE JULIO 111,LEONELREQUENALOPEZ@gmail.com,,16100986,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
620,GARY,ROCA,ZEGARRA,16247038,'2009-05-19',74126514,M,CALLE LEMOINE 222,GARYROCAZEGARRA@gmail.com,,16247038,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
621,FIORELLA,SALAZAR,VILLARROEL,15350005,'2009-04-14',74126515,F,AV. 25 DE MAYO 333,FIORELLASALAZARVILLARROEL@gmail.com,,15350005,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
622,LUANA,SANDOVAL,CORTEZ,14772327,'2009-11-03',74126516,F,CALLE ANICETO ARCE 444,LUANASANDOVALCORTEZ@gmail.com,,14772327,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
623,YUDITH,SANTOS,BARRERA,16953874,'2009-01-01',74126517,F,AV. 24 DE SEPTIEMBRE 555. OCTAVO ANILLO,YUDITHSANTOSBARRERA@gmail.com,,16953874,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
624,TURNA,SIBRON,CUELLAR,16701070,'2009-06-18',74126518,F,CALLE LIBERTAD 666. NOVENO ANILLO,TURNASIBRONCUELLAR@gmail.com,,16701070,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
625,JAHIR,TAPANACHE,CHAVEZ,16795373,'2009-11-03',74126519,M,AV. 10 DE NOVIEMBRE 777. SEGUNDO ANILLO,JAHIRTAPANACHECHAVEZ@gmail.com,,16795373,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
626,SAMANTHA,VARGAS,VILLACORTA,16361336,'2009-08-06',74126520,F,CALLE MERCADO 888. TERCER ANILLO,SAMANTHAVARGASVILLACORTA@gmail.com,,16361336,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
627,ISAI,VELASCO,SUCRE,16211561,'2009-03-31',74126521,F,AV. 23 DE MARZO 999. CUARTO ANILLO,ISAIVELASCOSUCRE@gmail.com,,16211561,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
628,EDWARD,MAMANI,COLQUE,16805699,'2009-02-19',74126522,M,CALLE GUARAYOS 121. QUINTO ANILLO,EDWARDMAMANICOLQUE@gmail.com,,16805699,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
629,GUSTAVO,ACHA,FLORES,16805700,'2009-03-19',74126523,M,AV. INDEPENDENCIA 232. SEXTO ANILLO,GUSTAVOACHAFLORES@gmail.com,,16805700,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
630,GABRIEL,ALANOCA,LEDEZMA,15498547,'2008-10-28',74126524,M,AV. BENI 343. SÉPTIMO ANILLO,GABRIELALANOCALEDEZMA@gmail.com,,15498547,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
631,NADINE,ALANOCA,LEDEZMA,15498549,'2008-10-28',74126525,F,AV. BENI 343. SÉPTIMO ANILLO,NADINEALANOCALEDEZMA@gmail.com,,15498549,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
632,LUIZ,ARTEAGA,MEDRANO,15503620,'2008-07-21',74126526,M,CALLE JUNÍN 565. NOVENO ANILLO,LUIZARTEAGAMEDRANO@gmail.com,,15503620,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
633,VALENTINA,BRAVO,AGUILERA,14857697,'2009-02-14',74126527,F,AV. IRALA 676. SEGUNDO ANILLO,VALENTINABRAVOAGUILERA@gmail.com,,14857697,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
634,FABIO,BUSTAMANTE,PORRAS,16830007,'2009-04-16',74126528,M,CALLE POTOSÍ 787. TERCER ANILLO,FABIOBUSTAMANTEPORRAS@gmail.com,,16830007,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
635,YORGELY,CABRAL,SURUBI,14694232,'2008-08-27',74126529,F,AV. ROCA Y CORONADO 898. CUARTO ANILLO,YORGELYCABRALSURUBI@gmail.com,,14694232,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
636,ANDERSON,CASTEDO,VELASCO,14694233,'2009-02-02',74126530,M,CALLE COCHABAMBA 909. QUINTO ANILLO,ANDERSONCASTEDOVELASCO@gmail.com,,14694233,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
637,GLEIDIMAR,CERVANTES,HERNANDEZ,14694234,'2009-04-05',74126531,F,AV. CENTENARIO 101. SEXTO ANILLO,GLEIDIMARCERVANTESHERNANDEZ@gmail.com,,14694234,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
638,KLEIVER,CERVANTES,HERNANDEZ,15047699,'2009-11-01',74126532,M,CALLE SUCRE 202. SÉPTIMO ANILLO,KLEIVERCERVANTESHERNANDEZ@gmail.com,,15047699,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
639,MISAEL,CORTEZ,BARRIENTOS,14991309,'2008-10-03',74126533,M,AV. SANTOS DUMONT 303. OCTAVO ANILLO,MISAELCORTEZBARRIENTOS@gmail.com,,14991309,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
640,RENATTO,ECTCHEVERY,FLORES,16114521,'2009-04-06',74126534,M,CALLE ESPAÑA 404. NOVENO ANILLO,RENATTOECTCHEVERYFLORES@gmail.com,,16114521,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
641,NICOLE,FERNANDEZ,CABELLO,15677333,'2009-06-29',74126535,F,AV. CRISTO REDENTOR 505. SEGUNDO ANILLO,NICOLEFERNANDEZCABELLO@gmail.com,,15677333,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
642,YOSELIN,FLORES,AJHATTA,14865320,'2008-11-16',74126536,F,CALLE FLORIDA 606. TERCER ANILLO,YOSELINFLORESAJHATTA@gmail.com,,14865320,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
643,BRUNO,FLORES,URQUIDI,16893982,'2008-11-15',74126537,M,Av. Las Américas 123,BRUNOFLORESURQUIDI@gmail.com,,16893982,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
644,DAVID,FLORES,CONTRERAS,15955222,'2009-02-20',74126538,M,Calle Libertad 456,DAVIDFLORESCONTRERAS@gmail.com,,15955222,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
645,BRITNEY,LEAÑOS,ZABALA,14930937,'2008-09-03',74126539,F,Av. Cumavi 789,BRITNEYLEAÑOSZABALA@gmail.com,,14930937,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
646,SAMIR,MACHACA,PANIAGUA,16241393,'2009-03-23',74126540,M,Calle Roboré 101,SAMIRMACHACAPANIAGUA@gmail.com,,16241393,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
647,KALET,MANJARES,HEREDIA,16241394,'2008-08-17',74126541,M,Av. Brasil 202,KALETMANJARESHEREDIA@gmail.com,,16241394,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
648,EVER,MIRANDA,ESPADA,15640682,'2008-04-22',74126542,M,Calle Jorori 303,EVERMIRANDAESPADA@gmail.com,,15640682,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
649,EMMA,MORALES,ORTIZ,16420596,'2008-08-08',74126543,F,Av. Centenario 404,EMMAMORALESORTIZ@gmail.com,,16420596,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
650,JULIO,PACO,CHOQUE,17025333,'2008-09-13',74126544,M,Calle Isuto 505,JULIOPACOCHOQUE@gmail.com,,17025333,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
651,LUCIANA,PEREYRA,ALBA,15570712,'2009-11-09',74126545,F,Av. Mutualista 606,LUCIANAPEREYRAALBA@gmail.com,,15570712,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
652,LUIS,RODAS,CASTILLO,15567397,'2008-07-31',74126546,M,Calle La Paz 707,LUISRODASCASTILLO@gmail.com,,15567397,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
653,ISABEL,ROJAS,ALEJO,16755359,'2008-09-08',74126547,F,Av. Monseñor Rivero 808,ISABELROJASALEJO@gmail.com,,16755359,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
654,EMANUEL,SARMIENTO,ROCA,16755360,'2009-03-30',74126548,M,Calle Cañoto 909,EMANUELSARMIENTOROCA@gmail.com,,16755360,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
655,JAMIL,SURUBI,VEDIA,15780763,'2009-12-20',74126549,M,Av. Virgen de Luján 111,JAMILSURUBIVEDIA@gmail.com,,15780763,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
656,ARJEN,TASEO,LAVERAN,15794040,'2009-02-15',74126550,M,Calle Arenales 222,ARJENTASEOLAVERAN@gmail.com,,15794040,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
657,THAIS,YAPURA,LOPEZ,15569830,'2009-01-23',74126551,F,Av. Roca y Coronado 333,THAISYAPURALOPEZ@gmail.com,,15569830,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
658,SARA,ZELAYA,MENA,15569831,'2009-05-09',74126552,F,Calle Ibérica 444,SARAZELAYAMENA@gmail.com,,15569831,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
659,SAID,BARJA,ESPINOZA,14858470,'2008-11-22',74126553,M,Av. Tres Pasos al Frente 555,SAIDBARJAESPINOZA@gmail.com,,14858470,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
660,SANTIAGO,CANAVIRI,AGUILERA,14942563,'2008-03-04',74126554,M,Calle Tarija 666,SANTIAGOCANAVIRIAGUILERA@gmail.com,,14942563,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
661,MATHIAS,CAREAGA,TERAN,12886178,'2008-05-14',74126555,M,CALLE ÑUFLO DE CHÁVEZ 909,MATHIASCAREAGATERAN@gmail.com,,12886178,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
662,JOSE,CASANOVA,ARDAYA,15629048,'2008-03-11',74126556,M,Calle Saavedra 888,JOSECASANOVAARDAYA@gmail.com,,15629048,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
663,CARLA,CHOQUE,CRESPO,16192035,'2008-06-02',74126557,F,Av. Irala 999,CARLACHOQUECRESPO@gmail.com,,16192035,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
664,YORDI,CORDOVA,MACHADO,16192036,'2008-04-19',74126558,M,Calle Avaroa 121,YORDICORDOVAMACHADO@gmail.com,,16192036,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
665,FRANCISCO,CORTEZ,BARRIENTOS,15047665,'2008-07-24',74126559,M,Av. Velarde 232,FRANCISCOCORTEZBARRIENTOS@gmail.com,,15047665,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
666,SEBASTIAN,DORADO,MONTERO,16850851,'2008-09-24',74126560,M,Calle Prolongación Alemana 343,SEBASTIANDORADOMONTERO@gmail.com,,16850851,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
667,SAHID,DURAN,MERCADO,13074054,'2008-04-19',74126561,M,Av. La Salle 454,SAHIDDURANMERCADO@gmail.com,,13074054,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
668,MIA,FLORES,URQUIDI,14865326,'2008-05-17',74126562,F,Calle Manuel Ignacio Salvatierra 565,MIAFLORESURQUIDI@gmail.com,,14865326,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
669,MISAEL,GARCIA,ROCA,13271102,'2008-01-09',74126563,M,Av. Brasilia 676,MISAELGARCIAROCA@gmail.com,,13271102,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
670,LUCIANA,GUZMAN,TORREZ,13271103,'2008-06-13',74126564,F,Calle Villarroel 787,LUCIANAGUZMANTORREZ@gmail.com,,13271103,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
671,LIAM,JIMENEZ,PAZ,15427795,'2008-08-10',74126565,M,Av. Moscú 898,LIAMJIMENEZPAZ@gmail.com,,15427795,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
672,ROSALINDA,JUSTINIANO,GUTIERREZ,15427796,'2008-07-19',74126566,F,Calle Ñuflo de Chávez 909,ROSALINDAJUSTINIANOGUTIERREZ@gmail.com,,15427796,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
673,THIAGO,LEYTON,GUTIERREZ,15249398,'2008-07-17',74126567,M,Av. Banzer 101,THIAGOLEYTONGUTIERREZ@gmail.com,,15249398,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
674,JOEL,MALLON,ACHA,14633126,'2008-07-29',74126568,M,Calle Santa Ana 202,JOELMALLONACHA@gmail.com,,14633126,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
675,YENNIFER,MAMANI,FLORES,14633127,'2008-06-02',74126569,F,Av. Tres Pasos al Frente 303,YENNIFERMAMANIFLORES@gmail.com,,14633127,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
676,NICOLAS,MAMANI,CABRERA,14633128,'2008-12-26',74126570,M,Calle Vallegrande 404,NICOLASMAMANICABRERA@gmail.com,,14633128,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
677,MAYLI,MARQUEZ,ALEJO,14467188,'2008-10-21',74126571,F,Av. Beni 505,MAYLIMARQUEZALEJO@gmail.com,,14467188,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
678,FABRICIO,MELGAR,MELGAR,14632879,'2008-07-06',74126572,M,Calle El Trompillo 606,FABRICIOMELGARMELGAR@gmail.com,,14632879,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
679,ISABELA,MENDOZA,CANAMARI,16251047,'2008-10-31',74126573,F,Av. Piraí 707,ISABELAMENDOZACANAMARI@gmail.com,,16251047,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
680,ROBERTO,MONTALVAN,ANTUNEZ,16251048,'2008-01-31',74126574,M,Calle Udalrico Daza 808,ROBERTOMONTALVANANTUNEZ@gmail.com,,16251048,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
