id,nombre,apellidoPaterno,apellidoMaterno,ci,fechaNacimiento,telefono,sexo,direccion,email,email_verified_at,password,type,remember_token,created_at,updated_at
450,MAYVI,ZEBALLOS,SOLIZ,16544100,'2012-03-07',74126344,F,AV. 23 DE MARZO 777,MAYVIZEBALLOSSOLIZ@gmail.com,,$2y$10$DQK86MnseRJ2EEgF6q5kgezchdciz5nv4Gby9h.4EkXKvdpJpYzEG,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
451,CALEB,ZELAYA,MENA,16442307,'2012-05-09',74126345,M,CALLE GUARAYOS 888,CALEBZELAYAMENA@gmail.com,,$2y$10$EUcEwFEAXEgw4ZBpCiedK.XrU5fP6QVBzWXk4ZIBaLqiT.s0loGwa,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
452,ELISA,GUZMAN,MELODI,17357188,'2011-09-04',74126346,F,AV. INDEPENDENCIA 999,ELISAGUZMANMELODI@gmail.com,,$2y$10$sZ0wOCx1X5MU74rIDllX..az/z887pDZxKIgMjiQW8RQeJBxxsSMa,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
453,LUIS,AGUILAR,POÑEZ,17377313,'2011-10-29',74126347,M,CALLE BENI 121,LUISAGUILARPOÑEZ@gmail.com,,$2y$10$CZ8DfVnTQtpXnGqnzc36uOfpkGDFOheAphma2eqL42Rpnc2yR92Xq,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
454,ARLETH,ALBARRACIN,PARABA,15529745,'2011-12-05',74126348,F,AV. LA SALLE 232,ARLETHALBARRACINPARABA@gmail.com,,$2y$10$/Mb76MK3caRyGpXfd4k/R.DDJGxw9EklcdGDdU3UcOifEJeQmuB8u,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
455,CARLA,ANDRADE,MONTAÑO,15907668,'2010-05-21',74126349,F,CALLE JUNÍN 343,CARLAANDRADEMONTAÑO@gmail.com,,$2y$10$Bvuap8JbQOsqAA4hgEJ3BOA024R48ZZAJwHAB5pAezCIJK06bxYzS,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
456,REBECA,ANTIARE,GABRIEL,17334243,'2011-07-07',74126350,F,AV. IRALA 454,REBECAANTIAREGABRIEL@gmail.com,,$2y$10$7nZhk.VLOrp6XZ/Jg.9hze1eCyznopUH32da2aSn9UawHxVvBh8uG,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
457,ZABDIEL,ARCE,GALVEZ,15930271,'2010-05-31',74126351,M,CALLE BOLÍVAR 808. QUINTO ANILLO,ZABDIELARCEGALVEZ@gmail.com,,$2y$10$TxGmXsT/ACiuiiPgCYKY4O3kb6loLf5eu2EeS.9lgrmDmxof0Ja9K,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
458,HAZEL,BARJA,GALVEZ,15930272,'2010-06-11',74126352,M,AV. ROCA Y CORONADO 676,HAZELBARJAGALVEZ@gmail.com,,$2y$10$k1wrZ/3PsS.tzTUaNoJl9.oxRtxvOZN.rFKDJF.ppWSkG.9uG.RkW,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
459,LUCIO,CARLO,ARI,15538111,'2011-12-12',74126353,M,CALLE COCHABAMBA 787,LUCIOCARLOARI@gmail.com,,$2y$10$bDJjTK2UhPwsWR4tbSaXOOYa88Ov/A0GnvmEzekKtC6Thvl2ZOhgy,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
460,PAUL,CHOQUE,CRESPO,15376807,'2011-08-20',74126354,M,AV. CENTENARIO 898,PAULCHOQUECRESPO@gmail.com,,$2y$10$YvR/j7//aLcQkhttrjcv7e6fKWXxw2aCOg4igeKEJfyJytHLDRUAe,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
461,NICOLAS,CORIA,CRUZ,15362709,'2011-08-07',74126355,M,CALLE SUCRE 909,NICOLASCORIACRUZ@gmail.com,,$2y$10$YinMjpqgNZyYfFCGNrMM..4d4hmsLB.TRuEcVRvV5nyewkpvjF1za,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
462,LUCAS,CRESPO,MOCHO,15881271,'2010-05-13',74126356,M,AV. SANTOS DUMONT 111,LUCASCRESPOMOCHO@gmail.com,,$2y$10$JyaWH9Gwr2ywe4BZMWoZGOO8b.n4nZk6QzuY5xQh4szbQ4FAMZmha,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
463,ROSARIO,DAZA,ESPADA,15494721,'2011-11-04',74126357,F,CALLE ESPAÑA 222,ROSARIODAZAESPADA@gmail.com,,$2y$10$47BXjUe/fvDa8sEXATQNE.lPnYK1XuivS/ApiMYW7m3rSpopT9Axu,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
464,DARIANA,DAZA,MORENO,15496619,'2011-11-06',74126358,F,AV. CRISTO REDENTOR 333,DARIANADAZAMORENO@gmail.com,,$2y$10$wiRbCgoubowRYJtP2rHTPuld.rAUW9nJ/vq/w04TqwqWRX7AqUvpe,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
465,VALENTINA,DORADO,GALVIZ,15653383,'2010-02-06',74126359,F,CALLE FLORIDA 444,VALENTINADORADOGALVIZ@gmail.com,,$2y$10$cGW4em6Pi2N3niNsAUmuYeVRpbRGRiyNTfaAQaf3S4LIfMjJ5zHKe,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
466,AARON,FERNANDEZ,CABELLO,15813414,'2010-04-10',74126360,M,AV. SAN MARTÍN 555,AARONFERNANDEZCABELLO@gmail.com,,$2y$10$Ee1INYiVknNSsalk4DISQuSL/QL0hrEFzU4SD3y6JY60doqqTGd4W,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
467,DAYANE,FLORES,PEÑARANDA,15913654,'2010-05-24',74126361,F,CALLE BOLÍVAR 666,DAYANEFLORESPEÑARANDA@gmail.com,,$2y$10$CCyDRHlENmlvOLgLoJJFLu5koK1N23GVGHmPSm95rNOy..22bk83S,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
468,ALEX,FLORES,SURUVI,15521963,'2011-11-27',74126362,M,AV. ALEMANA 777,ALEXFLORESSURUVI@gmail.com,,$2y$10$t2IX9MYNHNLz2JwaCWRPzu0f2nMdMKtVoVmw6Ya2zs.JpWQpOuET2,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
469,NATALY,FLORES,PEÑARANDA,15913660,'2010-05-24',74126363,F,CALLE AYACUCHO 888,NATALYFLORESPEÑARANDA@gmail.com,,$2y$10$7UX67ha2eD9MpboKERXUN.Nnuao/TzJoPZ/jFc1IhbI3juWlutSXO,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
470,JESUS,GUASASE,VELASCO,15392067,'2011-08-31',74126364,M,AV. GRIGOTÁ 999,JESUSGUASASEVELASCO@gmail.com,,$2y$10$AbKRSSWgMDQrt3k9Ae5Ws.9wXpuwqFSt7pb/bM78ELbZmYdyqFy8G,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
471,LUCY,LIMON,MENDOZA,15904701,'2010-05-21',74126365,F,CALLE PARI 121,LUCYLIMONMENDOZA@gmail.com,,$2y$10$7NnXPL3/E/4XXXuavIHSPOnxqUiJsTuhVUtVonHEVKnsJqojed93.,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
472,DIRSON,LOPEZ,TOLEDO,15349632,'2011-07-25',74126366,M,AV. PARAGUÁ 232,DIRSONLOPEZTOLEDO@gmail.com,,$2y$10$H44xb4lfaC3CPF6POrhI1uwIKClVvyKX7vEApnnWJF0qje5R5F3.q,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
473,FIORELA,MALLEA,ISITA,16111379,'2010-02-20',74126367,F,CALLE BOQUERÓN 343,FIORELAMALLEAISITA@gmail.com,,$2y$10$mysPjR.wCpEdPhrShr9NKuN7KXv5dNGNlIiYg91z46euExZ8JrR3u,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
474,AISAK,MENDEZ,MEDINA,16111380,'2010-03-20',74126368,F,AV. BANZER 454,AISAKMENDEZMEDINA@gmail.com,,$2y$10$q/7XhkZQVZaeulNLH.Tej.jKEZ1z7VK2vDFEWmDP5nCSt8Tf2lxby,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
475,DANNA,MENDEZ,PACHURI,15328334,'2011-07-08',74126369,F,CALLE WARNES 565,DANNAMENDEZPACHURI@gmail.com,,$2y$10$o/5DM8L1XSEo4IJAQC6DtOermuCSuiM2n1D0pqtvZ.7voGsM67OOK,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
476,JOSDANYELY,MESIA,RENGEL,15328335,'2010-04-02',74126370,F,AV. TRES PASOS AL FRENTE 676,JOSDANYELYMESIARENGEL@gmail.com,,$2y$10$NJBOToOzcU0EYSqdrwwGY.b4xGcsKK5OwQpD/FSm0pxEYxmaTA3XG,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
477,BRIANA,MOLINA,VARGAS,15358990,'2011-08-03',74126371,F,CALLE LIBERTAD 787,BRIANAMOLINAVARGAS@gmail.com,,$2y$10$gJ35pItFZuRex3qtOUX6aOojFzp9c/uEux.cD6hIf6BGdNnQGd/Dm,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
478,REYCHEL,MORALES,SANCHEZ,15802722,'2010-04-08',74126372,F,AV. MUTUALISTA 898,REYCHELMORALESSANCHEZ@gmail.com,,$2y$10$aVBnxHizHeHj1HPgr2/P9ezieuWPh72cyzRXMK.lRuSWRysEJXZSC,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
479,OSCAR,PENARANDA,AGUILERA,15364919,'2011-08-10',74126373,M,CALLE COCHABAMBA 909,OSCARPENARANDAAGUILERA@gmail.com,,$2y$10$agWGDL70.WIIp6m9WkYbzO9Szkr1XzRzQyt7Qs24ZXAECyaRg3rzq,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
480,LUIS,PEREDO,PANIAGUA,15592333,'2010-01-14',74126374,M,AV. VIRGEN DE COTOCA 111,LUISPEREDOPANIAGUA@gmail.com,,$2y$10$abmBjALRDandVliKRbRHa.nzylP8X4CNs3nFBJKWXpSmHc2eDldp6,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
481,LEISA,PEREZ,GARNICA,15970902,'2010-06-25',74126375,F,CALLE INDEPENDENCIA 222,LEISAPEREZGARNICA@gmail.com,,$2y$10$5jgBeO56J3MWNbtksKYfu.TW/FirnozyXA5GDkmscIe2Lzckgnl46,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
482,LENA,QUENA,OYOLA,15953605,'2010-06-12',74126376,F,AV. CENTENARIO 333,LENAQUENAOYOLA@gmail.com,,$2y$10$.hBMJGnJqa492t3rndZ/ZOubfBMsadyCij3/oUYLDRRus/G/guR8a,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
483,LUCIA,ROA,RIOS,15376216,'2011-08-19',74126377,F,CALLE CAMACHO 444,LUCIAROARIOS@gmail.com,,$2y$10$9jMJ8F693qwQuMUbZJMOqOjYIlP.b.7d/Hk7yTA5jXumoYwS6SEba,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
484,AVITMAEL,SALVATIERRA,CUASACE,16723397,'2011-08-28',74126378,M,AV. BENI 555,AVITMAELSALVATIERRACUASACE@gmail.com,,$2y$10$C4eBDmKSgbix1lKQfF80UOKTgu3l8KKpraG6Iw72tBw6ypSKyoll2,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
485,CARLA,SANTOS,MENGARI,15364811,'2011-08-10',74126379,F,CALLE PIRAÍ 666,CARLASANTOSMENGARI@gmail.com,,$2y$10$DFHERFJ4i.DjBr.bl6zwtOViD9dLejbMypT8GsEheb0cuoKTLU76G,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
486,ERICK,SANTOS,PEDRO,15364812,'2011-07-03',74126380,M,AV. CUARTO ANILLO 777,ERICKSANTOSPEDRO@gmail.com,,$2y$10$qMWi73zxGRvRtUtPigbXveVb./HUiOGyY4ZY8y.AcX8iTB81CgIQm,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
487,MIA,SUAREZ,AGUILERA,15852701,'2011-09-23',74126381,F,CALLE ÑUFLO DE CHÁVEZ 888,MIASUAREZAGUILERA@gmail.com,,$2y$10$IGsGo/b6Cwc1cqUxTePEbuGa1QGHYgU5jlcMTg4izOuQPcFHcUWku,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
488,ALBERTH,VALLEJOS,ROBLES,15951356,'2011-07-07',74126382,M,AV. SEGUNDO ANILLO 999,ALBERTHVALLEJOSROBLES@gmail.com,,$2y$10$QfSkRkEUiHIUXpYhvI2dBeMAIv8JuVi8EIpSrQZyfROT9kEougx..,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
489,LUHAN,ACHA,JOFFRE,17363201,'2009-07-12',74126383,M,CALLE SUÁREZ ARANA 121,LUHANACHAJOFFRE@gmail.com,,$2y$10$CHi9kFs1jMhkiVuXqmtGpOwxg270al0H1BHdkHy4E2P1jra88rnmq,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
490,SAYURI,ALMANZA,SERRANO,15530207,'2009-12-05',74126384,F,AV. TERCER ANILLO 232,SAYURIALMANZASERRANO@gmail.com,,$2y$10$Mnpxuy5LhJSCj18cfh2hXONjQWdpDL4g4T2Bmr4Ua5TG4SRzVNh1K,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
491,VALENTINA,ALMENDRAS,NOGALES,15782197,'2008-03-30',74126385,F,CALLE PADRE PÉREZ 343,VALENTINAALMENDRASNOGALES@gmail.com,,$2y$10$RB2tsCzVb9l2pi6U6ILxneQ/Mwq3diUNoZyJy6seoPwpyRp3SjS3K,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
492,ANTONELA,AÑEZ,HURTADO,15479251,'2009-10-23',74126386,F,AV. CAÑOTO 454,ANTONELAAÑEZHURTADO@gmail.com,,$2y$10$DyOMfVD.MHL3tWQf8qtqX.hFHm4uBjzFBHoGKZjU0iIo0X8TugyfG,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
493,JHAN,ARAUZ,FUENTES,17575651,'2009-07-02',74126387,M,AV. ALEMANA 404 . TERCER ANILLO,JHANARAUZFUENTES@gmail.com,,$2y$10$TIm84Ray8tnYlIwNkRSQFuMR5H9Q.2hEyTxrafi4t0P5B7NqUty/u,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
494,CHARLY,ARRAZOLA,MANCILLA,15523988,'2009-11-28',74126388,M,AV. CENTENARIO 777. TERCER ANILLO,CHARLYARRAZOLAMANCILLA@gmail.com,,$2y$10$oZZr3tasXbYMxQZjWJiy5.tk0nY19lg2f2d6B4prbmuBw54pwjjLG,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
495,GENESIS,ARTEAGA,BARRIGA,15487534,'2009-10-28',74126389,F,AV. LA SALLE 777,GENESISARTEAGABARRIGA@gmail.com,,$2y$10$jeJN98eQXfyUCcFV24OOV.B0P1Yj893xZhfADA3j9.LXW7XlFWKxe,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
496,FRANCIELY,ATIVENA,YARE,15755869,'2008-03-20',74126390,F,AV. SEXTO ANILLO 898,FRANCIELYATIVENAYARE@gmail.com,,$2y$10$msivZYviZH8CB/LaKcR/S.AUhSvmbT1HAcPFyzn..NND6gUYJZx4m,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
497,ALIS,CABRERA,TUNO,15959215,'2008-06-17',74126391,F,CALLE LIBERTAD 909,ALISCABRERATUNO@gmail.com,,$2y$10$/gSnOyufobNgz7XuqRwNseU4hTe0zrGGtSrgM8O29BXFqMyZaZifS,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
498,BENJAMIN,CASANOVA,ARDAYA,15741467,'2008-03-14',74126392,M,AV. SÉPTIMO ANILLO 111,BENJAMINCASANOVAARDAYA@gmail.com,,$2y$10$1HXtWIh/LYxpMEveYVQdyeGY8bvkT2k3N0ZrXjnBxkT1ALBwUSkuq,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
499,EYTHAN,CHOQUE,ZARABIA,15784718,'2008-03-31',74126393,M,CALLE PARI 222,EYTHANCHOQUEZARABIA@gmail.com,,$2y$10$P6wKF.mj7694LbI165kJZ.3Sd5BBkK253J8GB9zrGcpQZi4NtDYq2,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
500,IKER,COTA,CHOQUE,15860607,'2008-04-30',74126394,M,AV. OCTAVO ANILLO 333,IKERCOTACHOQUE@gmail.com,,$2y$10$Af3eyviq0n9D82rbzn2lvOzdEiQE/pdxpci4mE7Y5GDdDHukCp31m,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
501,CALEB,CUIZA,VARGAS,16804378,'2009-12-03',74126395,M,CALLE JUNÍN 444,CALEBCUIZAVARGAS@gmail.com,,$2y$10$N5u7sg0WDiQuQkM55YfquOb0wL7yrnfJZVHRX4VfNIzoB/APtdqS2,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
502,ELLIOT,DIEZ,MANGUIA,15869934,'2008-05-07',74126396,M,AV. NOVENO ANILLO,ELLIOTDIEZMANGUIA@gmail.com,,$2y$10$u5lu92GbSt24OZ1G3WKJI.vZI2lR6kSENCGOx1tFResZQ7Ti2otNm,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
503,AXEL,DORADO,DORADO,16541753,'2008-05-22',74126397,M,CALLE LIBERTAD N° 123,AXELDORADODORADO@gmail.com,,$2y$10$VSk8Oap/Ve3UxzdItNL5lO0HdHwv5JBI6YBaLQRcOHe3M0JW3Oyua,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
504,ARLETH,ESCALIER,JUSTINIANO,15866002,'2008-05-03',74126398,F,AVENIDA IRALA N° 456,ARLETHESCALIERJUSTINIANO@gmail.com,,$2y$10$XjM5fqE02eibmF70u7Efou79235Z5fK1XYqK2XrCWexSi3.cePA.q,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
505,LISKAL,GALEANO,HURTADO,16259883,'2009-11-21',74126399,F,CALLE BALLIVIÁN N° 789,LISKALGALEANOHURTADO@gmail.com,,$2y$10$0.kGsZYbDYg75t7R1S4pYuTYzPA5mLuoeqpWKjTrHvqUuRdPUqxWG,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
506,SEBASTIAN,GIL,ARAMAYO,15435447,'2009-10-03',74126400,M,AVENIDA CRISTÓBAL DE MENDOZA N° 321,SEBASTIANGILARAMAYO@gmail.com,,$2y$10$H0RYZK5FRb8Kb9ejac/yw.tOPT.C72hhHFnFeKiMEwIeha4GmidK2,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
507,ROSELYN,GONZALES,ARDAYA,15423421,'2009-09-25',74126401,F,CALLE SUCRE N° 654,ROSELYNGONZALESARDAYA@gmail.com,,$2y$10$qZ.x8DI5m3pnkxma4HHJ3.F1b5AfARM9TCVTwiQkMoTPwDKAI4aSG,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
508,ALEXANDRA,GONZALES,VASQUEZ,15414374,'2009-09-18',74126402,F,AVENIDA VELARDE N° 987,ALEXANDRAGONZALESVASQUEZ@gmail.com,,$2y$10$V4TdNfeur6VM22OMO08qLe2UismtQW8jFzpumawkE5YmgNFNMJdFK,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
509,RENAN,HUMEREZ,VACA,15404915,'2009-09-11',74126403,M,CALLE ÑUFLO DE CHÁVEZ N° 159,RENANHUMEREZVACA@gmail.com,,$2y$10$F16qi2uBsiSM.J3rG8LRL.9Rug35VkbZzz3OJ4MgCrFM1XkJGm40.,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
510,PABLO,JUSTINIANO,MOLINA,17624260,'2008-01-11',74126404,M,AVENIDA MONSEÑOR RIVERO N° 753,PABLOJUSTINIANOMOLINA@gmail.com,,$2y$10$F7FTUjuPJFlUgscPwGuW3O3LTZIozM4dnQJZ/YRwBKQOgHPtgJqfG,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
511,LEONEL,LEAÑOS,ZABALA,16170752,'2009-10-31',74126405,M,CALLE BENI N° 852,LEONELLEAÑOSZABALA@gmail.com,,$2y$10$Th5t9Efsn.rlv77ytEveQecGv/CdQe9gWt7bTLhm10WRsYbAWN6Qi,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
512,FRANCO,LOZA,HERRERA,15924603,'2008-05-29',74126406,M,AVENIDA SAN MARTÍN N° 951,FRANCOLOZAHERRERA@gmail.com,,$2y$10$Aa.Gytbixl282.MFiEwXSemp5JcRs6TTRVU7/Ft6uyfMj19zNAhcW,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
513,ANYEL,MONTECINOS,CRESPO,15486929,'2009-10-27',74126407,F,CALLE 21 DE MAYO N° 357,ANYELMONTECINOSCRESPO@gmail.com,,$2y$10$yxfXC6dwiAgS5nm0QnXrbuoYJsDAVHCaWKCo9C9TDE8NgfZ9nDNn6,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
514,SOFIA,PACHURI,VICENTE,15918743,'2008-05-29',74126408,F,AVENIDA URUGUAY N° 258,SOFIAPACHURIVICENTE@gmail.com,,$2y$10$9qbcD.TEfx.JLCiGV/wnHuXYpYACpiDeJkRyyuVrHwbW0CSVNWrwO,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
515,DANIELA,PARADA,MALDONADO,15621912,'2008-01-24',74126409,F,CALLE COCHABAMBA N° 369,DANIELAPARADAMALDONADO@gmail.com,,$2y$10$15p3e6gDnHW3/FhRwC/7IO83mqlWBwi1oBgSCA5Z.7Q1p9ZGwnG3.,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
516,FLAVIA,PEDRAZA,JIMENEZ,15976267,'2008-06-29',74126410,F,AVENIDA MUTUALISTA N° 147,FLAVIAPEDRAZAJIMENEZ@gmail.com,,$2y$10$N1w/AII9CgxnBkIy.0u.QuYTuTzA/cZKZv1VblzXqMEmIhpGZzz62,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
517,MATEO,PEÑA,NIETO,15960692,'2008-06-15',74126411,M,CALLE LA PAZ N° 963,MATEOPEÑANIETO@gmail.com,,$2y$10$bzZPzHRne92wrsniognv8uEfzvur9jyWvRtiImlTLbD1loUxzqCZu,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
518,IRENE,PEREZ,CHOQUE,15497950,'2009-11-05',74126412,F,AVENIDA VIRGEN DE COTOCA N° 741,IRENEPEREZCHOQUE@gmail.com,,$2y$10$sJa9ibJlxZFbpuAOBjiWVulUbhHJATU54DUFOH2RW7h3GtmcacTPG,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
519,SEBASTIAN,PERON,CAMACHO,16787805,'2009-07-04',74126413,M,CALLE SANTA FE N° 852,SEBASTIANPERONCAMACHO@gmail.com,,$2y$10$G/vjeojUGa2hz5LMkVanFuYDup46GA9SsMe7O1r7AweSEJE3Y2MZO,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
520,ABIGAIL,REYES,ORTIZ,16787806,'2008-04-05',74126414,F,AVENIDA SANTOS DUMONT N° 654,ABIGAILREYESORTIZ@gmail.com,,$2y$10$eGEHv0iEB1xiL2An9lvY4eZitP/K8Q8rpEIm9G8.GlEEM36F2/KuK,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
521,JANYNA,RODRIGUEZ,SERRUDO,16393666,'2008-01-08',74126415,F,CALLE MURILLO N° 951,JANYNARODRIGUEZSERRUDO@gmail.com,,$2y$10$4YHLsBWDd/zPV7a2/zVhcOq0F9/L0lVZW4YqwqlL7EFsJdOkDxtRq,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
522,FERNANDO,SALVATIERRA,GUTIERREZ,15737547,'2008-03-11',74126416,M,AVENIDA CAÑOTO N° 357,FERNANDOSALVATIERRAGUTIERREZ@gmail.com,,$2y$10$VYnfkoKcVzED2k9WSdCAfOpgKf3yaXuCZj8cFPa8k1G0ujKprrnuS,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
523,RAFAEL,SANTILLAN,PEREZ,15858190,'2009-07-15',74126417,M,CALLE MANUEL IGNACIO SALVATIERRA N° 258,RAFAELSANTILLANPEREZ@gmail.com,,$2y$10$eP7M7j9GbN0IK3ABV7485OBLoXJmp.ieJ4dHAPaBYJ9vpaL8GBkd2,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
524,SARAI,SOSA,ROMAN,15473362,'2009-10-18',74126418,F,AVENIDA ROCA Y CORONADO N° 369,SARAISOSAROMAN@gmail.com,,$2y$10$MThkJf4B7XCBKmsED49JU.bz4/uKglICBZc5PS9BIwqVqOn0ccVJ.,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
525,JOSUE,VASQUEZ,MANCILLA,15656244,'2008-02-07',74126419,M,CALLE ANDRÉS IBAÑEZ N° 147,JOSUEVASQUEZMANCILLA@gmail.com,,$2y$10$qV8JJL9uxKaxHE3lQX6qpu0MJ.8Aq84bau/tK2qSqwnTNAVwDQ.d.,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
526,YESICA,AGUILERA,DAZA,15608551,'2008-05-28',74126420,F,AVENIDA 3 PASOS AL FRENTE N° 963,YESICAAGUILERADAZA@gmail.com,,$2y$10$.lkZfYBf4ASvL6rsDfXdh.L73bHUskFBNlcwanPUZdA01IKLTTnIa,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
527,THIAGO,AGUILERA,VARGAS,16702223,'2009-03-02',74126421,M,CALLE JUNÍN N° 741,THIAGOAGUILERAVARGAS@gmail.com,,$2y$10$Sx/Mk0vttdo1.5gFFcOUOuXfzfrDLOTnxyoC6MknjwgPLBilZhcqK,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
528,FANNY,ALVARADO,COPA,15755446,'2008-12-18',74126422,F,AVENIDA CENTENARIO N° 852,FANNYALVARADOCOPA@gmail.com,,$2y$10$/oz94rsW/W39tolflywUxe40MUX4Xpo6blAeFaWYM6pUJTZiCvw1q,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
529,BIANCA,AMUSQUIVAR,ESCALANTE,15164641,'2009-01-21',74126423,F,CALLE BALLIVIÁN 676,BIANCAAMUSQUIVARESCALANTE@gmail.com,,$2y$10$712SBuXuyn9lVH.TOaJpWeo/xmv74lz9XVfLXSzHKgm5BNm8UeLuC,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
530,SAORI,ANDRADE,MONTAÑO,16373389,'2008-11-09',74126424,F,CALLE JUNÍN 343,SAORIANDRADEMONTAÑO@gmail.com,,$2y$10$nurFpDYQ3bHYQ69qGITE9euSKHlOlggO8mwxnWMRQBHPRDrB1iSqW,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
531,BIANCA,ARAUZ,FUENTES,16373390,'2009-09-25',74126425,F,AV. ALEMANA 404 . TERCER ANILLO,BIANCAARAUZFUENTES@gmail.com,,$2y$10$PkQYmdWZAGLxA8SyF07PIepwvVQV6Go6n7Wxgxxw/9.alRa4nxnT2,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
532,ZOE,ARTEAGA,MEDRANO,15503645,'2008-10-21',74126426,F,CALLE JUNÍN 565. NOVENO ANILLO,ZOEARTEAGAMEDRANO@gmail.com,,$2y$10$X4SQq9FfQhm/WyuMXr78G.BIBRRYDfJIrWAQIxySj7ES3z7ksT.Le,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
